State,Area,Address,Store Name,Rating,Review Count,Store Status
Negeri Sembilan,Jelebu,"Address: Lot PT 2781, Jalan Melang, Taman Melang, 72000 Kuala Pilah, Negeri Sembilan ",McDonald's Kuala Pilah DT,4.1,,Operating
Negeri Sembilan,Jelebu,"Address: Lot 2726, Jalan Taman Komersil, 242, Taman Komersil Senawang, 70450 Senawang, Negeri Sembilan ",McDonald's Senawang DT,4.0,,Operating
Negeri Sembilan,Jelebu,"Address: PT1127, Jalan Kiara 1/2, Pusat Perniagaan Kiara, 72100 Bahau, Negeri Sembilan ",McDonald's Bahau DT,3.8,,Operating
Negeri Sembilan,Jelebu,"Address: Lot 613, Jln Seremban - Tampin, Kampung Tampin, 73000 Tampin, Negeri Sembilan ",McDonald's Tampin DT,3.9,,Operating
Negeri Sembilan,Jelebu,"Address: Lot 24158 (PT2) & Lot 24159 (PT3), Pekan Bukit Kepayang, Mukim, 70200 Seremban, Negeri Sembilan ",McDonald's Seremban DT,4.1,,Operating
Negeri Sembilan,Jelebu,"Address: 1, Jln Haruan 2, 70300 Seremban, Negeri Sembilan ",McDonald's Lotus’s Seremban 2 DT,4.0,,Operating
Negeri Sembilan,Jelebu,"Address: Sebahagian Lot 33369, Mukim, 70450 Seremban, Negeri Sembilan ",McDonald's Forest Height DT,4.0,,Operating
Negeri Sembilan,Jelebu,"Address: QR4W+PH, 71900 Labu, Negeri Sembilan ",McDonald’s R&R Seremban (NB),2.8,,Operating
Negeri Sembilan,Jelebu,"Address: Lot No, 8, Jln Ua1, Taman Undang Abdullah, 71600 Kuala Klawang, Negeri Sembilan ",KFC Kuala Klawang,3.8,,Operating
Negeri Sembilan,Jelebu,"Address: Jalan Kampung Mulia, 71300 Rembau, Negeri Sembilan ",McDonald's Rembau DT,2.8,,Operating
Negeri Sembilan,Jelebu,"Address: Lot PT 560, Bandar Seremban Utama, Seremban 2, 70300 Seremban, Negeri Sembilan ",McDonald's Seremban 2 DT,3.9,,Operating
Negeri Sembilan,Jelebu,"Address: 5410, Jalan SJ 5/1, Taman Seremban Jaya, 70450 Seremban, Negeri Sembilan ",McDonald's Shell Seremban Jaya,3.4,,Operating
Negeri Sembilan,Jelebu,"Address: 4, Jalan Tuanku Munawir, Bandar Seremban, Taman Bukit Lemon, 70000 Seremban, Negeri Sembilan ",McDonald’s Seremban Town DT,3.7,,Operating
Negeri Sembilan,Jelebu,"Address: Lot GE-03, Centrepoint Seremban, Jalan Dato Siamang Gagap, 70300 Seremban, Negeri Sembilan ",McDonald's Ampangan DT,3.8,,Operating
Negeri Sembilan,Jelebu,"Address: Lot G43, Ground Floor, AEON Seremban 2 Shopping Centre, 112, Persiaran S2, Phase B1, Seremban 2, 70300 Seremban, Negeri Sembilan ",McDonald's AEON Seremban 2,3.5,,Operating
Negeri Sembilan,Jelebu,"Address: PT 1134, Persiaran Pusat Bandar, Putra Point, 71800 Nilai, Negeri Sembilan ",McDonald's Putra Nilai DT,3.8,,Operating
Negeri Sembilan,Jelebu,"Address: Lot 9169, 7th Mile, Jalan Pantai, Kampung Baharu, 71050 Port Dickson, Negeri Sembilan ",McDonald's Shell Port Dickson DT,3.8,,Operating
Negeri Sembilan,Jelebu,"Address: PT4849, Jalan Besar Lukut, Batu 4, Lorong Bandar Baru Lukut, 71010 Port Dickson, Negeri Sembilan ",McDonald's Lukut DT,3.5,,Operating
Negeri Sembilan,Jelebu,"Address: 27 Persiaran PD Waterfront PD Waterfront, 71000, Negeri Sembilan ",McDonald's PD Waterfront,3.9,,Operating
Negeri Sembilan,Jelebu,"Address: Jln Pusat Dagangan Sendayan 3/6, 70300 Siliau, Negeri Sembilan ",McDonald's Bandar Sri Sendayan DT,2.3,,Operating
Negeri Sembilan,Jempol,"Address: PT1127, Jalan Kiara 1/2, Pusat Perniagaan Kiara, 72100 Bahau, Negeri Sembilan ",McDonald's Bahau DT,3.8,(644),Operating
