State,Area,Address,Store Name,Rating,Review Count,Store Status
Johor,Segamat,"Address: 3, Jalan Ros, Kampung Abdullah, 85000 Segamat, Johor Darul Ta'zim ",Burger King Segamat,3.6,(106),Operating
Johor,Sekijang,"Address: No.53, Jalan Kluang Perdana l, Taman Kluang Perdana, 86000 Kluang, Johor ",Burger King Kluang Perdana,3.9,(195),Operating
Johor,Sekijang,"Address: Caltex R&R, Jalan R&R Skudai, Senai, 81400 Johor Bahru, Johor ",Burger King Caltex R&R Skudai,4.3,(96),Operating
Johor,Sekijang,"Address: Lot FF17- FF18, First Floor, Passenger Terminal Building Senai International Airport, 81250, Johor Darul Ta'zim ",Burger King Senai Airport,3.7,(111),Operating
Johor,Sekijang,"Address: 81200, JB Bound, Lot 49987 Mukim Senai, Pontian - Skudai Hwy, 81300 Johor Bahru, Johor ",Burger King Pontian-Skudai Highway,4.1,"(1,555)",Operating
Johor,Sekijang,"Address: Lot G56 (Ground Floor), Aeon Mall Kulaijaya PTD 106273, Persiaran Indahpura Utama, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",Burger King Aeon Kulaijaya,3.9,(164),Operating
Johor,Sekijang,"Address: Jalan Kota Masai 2, Taman Kota Masai, 81700 Pasir Gudang, Johor Darul Ta'zim ",Burger King Kota Masai,4.6,(67),Operating
Johor,Sekijang,"Address: Premium Outlets, Stall Nos. 15, 16, 17 & Store No. 4, Johor Premium Outlets, Jalan, Indahpura, 81000 Kulai, Johor Darul Ta'zim ",Burger King,4.1,(446),Operating
Johor,Sekijang,"Address: Plot 10 Kawasan R&R Plus, Skudai Arah Utara, 83100 Johor Bahru, Johor ",Burger King R&R Skudai,4.0,(670),Operating
Johor,Sekijang,"Address: No. 5 & 6 (Ground Floor, First Floor & Second Floor) Lorong Abadi, Jalan Teo Kang Sui, Pusat Perniagaan Juta, Pontian District, Johor ",Burger King Juta Pontian,4.2,(67),Operating
Johor,Sekijang,"Address: M1-06, Level 1, Johor Bahru City Square, 106, 1, Bandar Johor Bahru, 80000 Johor Bahru, Johor ",Burger King JB City Square,3.2,(171),Operating
Johor,Sekijang,"Address: 3, Jalan Ros, Kampung Abdullah, 85000 Segamat, Johor Darul Ta'zim ",Burger King Segamat,3.6,(106),Operating
Johor,Sekijang,"Address: Paradigm Mall, 4F-33, Jalan Mewah Ria 4/1, Taman Bukit Mewah, 81200 Johor Bahru, Johor ",Burger King @ Paradigm Mall JB,4.0,(71),Operating
Johor,Sekijang,"Address: Lot G-21, Ground Floor, The Commune Mall, Pusat Komersial Indah, 291, Jalan Kiambang 10, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",Burger King,4.1,(25),Operating
Johor,Sekijang,"Address: PT 2308, HS(D) 2991, Jalan Bukit Pasir, Bandar Penggaram, Batu Pahat, Johor Darul Takzim, 83000 Batu Pahat, Johor ",Burger King Batu Pahat,4.0,"(1,250)",Operating
Johor,Sekijang,"Address: 2, Jalan Pendekar 16, Taman Ungku Tun Aminah, 81300 Skudai, Johor Darul Ta'zim ",Burger King Tasek Central,4.7,(121),Operating
Johor,Sekijang,"Address: L2-018, Sutera Mall, 1, Jalan Sutera Tanjung 8/4, Taman Sutera Utama, 81300 Skudai, Johor ",Burger King (Sutera Mall),3.8,(81),Operating
Johor,Sekijang,"Address: 21, Jalan Camar 1/3, Taman Perling, 81200 Johor Bahru, Johor Darul Ta'zim ",Burger King Taman Perling,4.3,(156),Operating
Johor,Sekijang,"Address: Restaurant 1, HS(D) 360166, PTD 174172, Mukim Plentong, Jalan Suria 1, Bandar Seri Alam, 81750 Johor Bahru, 81750 Johor Bahru, Johor ",Burger King Seri Alam,4.0,"(1,208)",Operating
Johor,Sekijang,"Address: 306, 3, Pusat Perdagangan Kota Tinggi, 81900 Kota Tinggi, Johor ",Burger King Kota Tinggi,3.8,(24),Operating
Johor,Sekijang,"Address: 9HXP+8H, Kampung Tiram Duku Kiri, 81560 Gelang Patah, Johor Darul Ta'zim ",Burger King R&R Gelang Patah U,3.5,(89),Operating
Johor,Sekijang,"Address: L2-59 & L2-60, Level 2, Toppen Shopping Centre, Jln Harmonium, Taman Desa Tebrau, 81100 Johor Bahru, Johor ",Burger King @ Toppen Shopping Centre,3.6,(98),Operating
Johor,Sekijang,"Address: PETRONAS Station Persiaran Indah, PTD 163834, Jalan Indah 15/2, Taman Bukit Indah, 81200 Johor Bahru, Johor Darul Ta'zim ",Burger King Persiaran Indah,3.3,(148),Operating
Johor,Sekijang,"Address: Lot G1, Tropika Welcome Centre, 1, Jalan Setia Tropika, 81200 Johor Bahru, Johor ",Burger King Setia Tropika Drive-Thru,4.0,(692),Operating
Johor,Sekijang,"Address: G14 Ground Floor, Medini Lifestyle Mall, 79000 Iskandar Puteri, Johor ",Burger King Medini Mall,3.1,(184),Operating
Johor,Sekijang,"Address: 1, Jalan Tanjung Puteri, Tanjung Puteri, 80300 Johor Bahru, Johor Darul Ta'zim ",Burger King,3.1,(125),Operating
Johor,Sekijang,"Address: Lot LG09 (LG), AEON Tmn Universiti Store & Shopping Centre, No 4, Jalan Pendidikan, Tmn Universiti, 81300 Skudai, Johor Darul Ta'zim ",Burger King Aeon Tmn Universiti,3.8,(52),Operating
Johor,Sekijang,"Address: G-L, 06, Pusat Komersial Sunway Marketplace, Persiaran Medini 5, Sunway, 79250 Iskandar Puteri, Johor ",Burger King Sunway Big Box,3.3,(130),Operating
Johor,Labis,"Address: 3, Jalan Ros, Kampung Abdullah, 85000 Segamat, Johor Darul Ta'zim ",Burger King Segamat,3.6,(106),Operating
Johor,Labis,"Address: Caltex R&R, Jalan R&R Skudai, Senai, 81400 Johor Bahru, Johor ",Burger King Caltex R&R Skudai,4.3,(96),Operating
Johor,Labis,"Address: Lot FF17- FF18, First Floor, Passenger Terminal Building Senai International Airport, 81250, Johor Darul Ta'zim ",Burger King Senai Airport,3.7,(111),Operating
Johor,Labis,"Address: Lot G56 (Ground Floor), Aeon Mall Kulaijaya PTD 106273, Persiaran Indahpura Utama, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",Burger King Aeon Kulaijaya,3.9,(164),Operating
Johor,Labis,"Address: 81200, JB Bound, Lot 49987 Mukim Senai, Pontian - Skudai Hwy, 81300 Johor Bahru, Johor ",Burger King Pontian-Skudai Highway,4.1,"(1,555)",Operating
Johor,Labis,"Address: PT 2308, HS(D) 2991, Jalan Bukit Pasir, Bandar Penggaram, Batu Pahat, Johor Darul Takzim, 83000 Batu Pahat, Johor ",Burger King Batu Pahat,4.0,"(1,250)",Operating
Johor,Labis,"Address: Plot 10 Kawasan R&R Plus, Skudai Arah Utara, 83100 Johor Bahru, Johor ",Burger King R&R Skudai,4.0,(670),Operating
Johor,Labis,"Address: Premium Outlets, Stall Nos. 15, 16, 17 & Store No. 4, Johor Premium Outlets, Jalan, Indahpura, 81000 Kulai, Johor Darul Ta'zim ",Burger King,4.1,(446),Operating
Johor,Labis,"Address: Jalan Kota Masai 2, Taman Kota Masai, 81700 Pasir Gudang, Johor Darul Ta'zim ",Burger King Kota Masai,4.6,(67),Operating
Johor,Labis,"Address: No. 5 & 6 (Ground Floor, First Floor & Second Floor) Lorong Abadi, Jalan Teo Kang Sui, Pusat Perniagaan Juta, Pontian District, Johor ",Burger King Juta Pontian,4.2,(67),Operating
Johor,Labis,"Address: Paradigm Mall, 4F-33, Jalan Mewah Ria 4/1, Taman Bukit Mewah, 81200 Johor Bahru, Johor ",Burger King @ Paradigm Mall JB,4.0,(71),Operating
Johor,Labis,"Address: Jalan Labis, Labis, 85300 Labis, Johor Darul Ta'zim ",Remy Burger Labis,5.0,(5),No status
Johor,Labis,"Address: 2, Jalan Pendekar 16, Taman Ungku Tun Aminah, 81300 Skudai, Johor Darul Ta'zim ",Burger King Tasek Central,4.7,(121),Operating
Johor,Labis,"Address: Lot G-21, Ground Floor, The Commune Mall, Pusat Komersial Indah, 291, Jalan Kiambang 10, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",Burger King,4.1,(25),Operating
Johor,Labis,"Address: Lot No. AT02, Pasaraya Komuniti, @MART KEMPAS, Lot 10, Jln Persiaran Tanjung, Taman Cempaka, 81200 Johor Bahru, Johor ",Burger King @Mart Kempas - Taman Cempaka,3.6,(62),Operating
Johor,Labis,"Address: 306, 3, Pusat Perdagangan Kota Tinggi, 81900 Kota Tinggi, Johor ",Burger King Kota Tinggi,3.8,(24),Operating
Johor,Labis,"Address: 21, Jalan Camar 1/3, Taman Perling, 81200 Johor Bahru, Johor Darul Ta'zim ",Burger King Taman Perling,4.3,(156),Operating
Johor,Labis,"Address: M1-06, Level 1, Johor Bahru City Square, 106, 1, Bandar Johor Bahru, 80000 Johor Bahru, Johor ",Burger King JB City Square,3.2,(171),Operating
Johor,Labis,"Address: Restoran Syed Ali, 1, Taman Kencana, Labis, Johor ",MrBurger Labis,5.0,(1),No status
Johor,Labis,"Address: Restaurant 1, HS(D) 360166, PTD 174172, Mukim Plentong, Jalan Suria 1, Bandar Seri Alam, 81750 Johor Bahru, 81750 Johor Bahru, Johor ",Burger King Seri Alam,4.0,"(1,208)",Operating
Johor,Labis,"Address: L2-018, Sutera Mall, 1, Jalan Sutera Tanjung 8/4, Taman Sutera Utama, 81300 Skudai, Johor ",Burger King (Sutera Mall),3.8,(81),Operating
Johor,Labis,"Address: Lot 126, Jln Segamat, Taman Bintang Jaya, 85300 Labis, Johor Darul Ta'zim ",KFC Labis,3.9,(582),Operating
Johor,Labis,"Address: 9HXP+8H, Kampung Tiram Duku Kiri, 81560 Gelang Patah, Johor Darul Ta'zim ",Burger King R&R Gelang Patah U,3.5,(89),Operating
Johor,Labis,"Address: PETRONAS Station Persiaran Indah, PTD 163834, Jalan Indah 15/2, Taman Bukit Indah, 81200 Johor Bahru, Johor Darul Ta'zim ",Burger King Persiaran Indah,3.3,(148),Operating
Johor,Labis,"Address: G14 Ground Floor, Medini Lifestyle Mall, 79000 Iskandar Puteri, Johor ",Burger King Medini Mall,3.1,(184),Operating
Johor,Labis,"Address: L2-59 & L2-60, Level 2, Toppen Shopping Centre, Jln Harmonium, Taman Desa Tebrau, 81100 Johor Bahru, Johor ",Burger King @ Toppen Shopping Centre,3.6,(98),Operating
Johor,Labis,"Address: 1, Jalan Tanjung Puteri, Tanjung Puteri, 80300 Johor Bahru, Johor Darul Ta'zim ",Burger King,3.1,(125),Operating
Johor,Labis,"Address: Lot LG09 (LG), AEON Tmn Universiti Store & Shopping Centre, No 4, Jalan Pendidikan, Tmn Universiti, 81300 Skudai, Johor Darul Ta'zim ",Burger King Aeon Tmn Universiti,3.8,(52),Operating
Johor,Labis,"Address: Lot G1, Tropika Welcome Centre, 1, Jalan Setia Tropika, 81200 Johor Bahru, Johor ",Burger King Setia Tropika Drive-Thru,4.0,(692),Operating
Johor,Labis,"Address: G-L, 06, Pusat Komersial Sunway Marketplace, Persiaran Medini 5, Sunway, 79250 Iskandar Puteri, Johor ",Burger King Sunway Big Box,3.3,(130),Operating
Johor,Labis,"Address: Lot 110, Jln Segamat, Taman Bintang Jaya, 85300 Labis, Johor Darul Ta'zim ",Pizza Hut Delivery Labis (FCD),3.5,(39),Operating
Johor,Labis,"Address: no 16 jalan bidara blok 1 felda maokil 4 85300 labis, Felda Maokil, 85300 segamat, Johor Darul Ta'zim ",BURGER PACAK,,,Operating
Johor,Labis,"Address: 30 Woodlands Ave 1, #01-11 The Woodgrove, Singapore 739065 ",Burger King,4.8,(561),Operating
Johor,Labis,"Address: 1 N Coast Ave, #01-04, 1 North Coast, Singapore 737663 ",Burger King,4.8,(380),Operating
Johor,Labis,"Address: 4 Woodlands Street 12, #02-01 Marsiling Mall, Singapore 738623 ",Burger King,4.4,(801),Operating
Johor,Pagoh,"Address: Premium Outlets, Stall Nos. 15, 16, 17 & Store No. 4, Johor Premium Outlets, Jalan, Indahpura, 81000 Kulai, Johor Darul Ta'zim ",Burger King,4.1,(446),Operating
Johor,Pagoh,"Address: Caltex R&R, Jalan R&R Skudai, Senai, 81400 Johor Bahru, Johor ",Burger King Caltex R&R Skudai,4.3,(96),Operating
Johor,Pagoh,"Address: PT 2308, HS(D) 2991, Jalan Bukit Pasir, Bandar Penggaram, Batu Pahat, Johor Darul Takzim, 83000 Batu Pahat, Johor ",Burger King Batu Pahat,4.0,"(1,250)",Operating
Johor,Pagoh,"Address: Plot 10 Kawasan R&R Plus, Skudai Arah Utara, 83100 Johor Bahru, Johor ",Burger King R&R Skudai,4.0,(670),Operating
Johor,Pagoh,"Address: 81200, JB Bound, Lot 49987 Mukim Senai, Pontian - Skudai Hwy, 81300 Johor Bahru, Johor ",Burger King Pontian-Skudai Highway,4.1,"(1,555)",Operating
Johor,Pagoh,"Address: Lot G56 (Ground Floor), Aeon Mall Kulaijaya PTD 106273, Persiaran Indahpura Utama, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",Burger King Aeon Kulaijaya,3.9,(164),Operating
Johor,Pagoh,"Address: 21, Jalan Camar 1/3, Taman Perling, 81200 Johor Bahru, Johor Darul Ta'zim ",Burger King Taman Perling,4.3,(156),Operating
Johor,Pagoh,"Address: Lot FF17- FF18, First Floor, Passenger Terminal Building Senai International Airport, 81250, Johor Darul Ta'zim ",Burger King Senai Airport,3.7,(111),Operating
Johor,Pagoh,"Address: Lot G-21, Ground Floor, The Commune Mall, Pusat Komersial Indah, 291, Jalan Kiambang 10, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",Burger King,4.1,(25),Operating
Johor,Pagoh,"Address: 2, Jalan Pendekar 16, Taman Ungku Tun Aminah, 81300 Skudai, Johor Darul Ta'zim ",Burger King Tasek Central,4.7,(121),Operating
Johor,Pagoh,"Address: Restaurant 1, HS(D) 360166, PTD 174172, Mukim Plentong, Jalan Suria 1, Bandar Seri Alam, 81750 Johor Bahru, 81750 Johor Bahru, Johor ",Burger King Seri Alam,4.0,"(1,208)",Operating
Johor,Pagoh,"Address: No. 5 & 6 (Ground Floor, First Floor & Second Floor) Lorong Abadi, Jalan Teo Kang Sui, Pusat Perniagaan Juta, Pontian District, Johor ",Burger King Juta Pontian,4.2,(67),Operating
Johor,Pagoh,"Address: 9HXP+8H, Kampung Tiram Duku Kiri, 81560 Gelang Patah, Johor Darul Ta'zim ",Burger King R&R Gelang Patah U,3.5,(89),Operating
Johor,Pagoh,"Address: Lot No. AT02, Pasaraya Komuniti, @MART KEMPAS, Lot 10, Jln Persiaran Tanjung, Taman Cempaka, 81200 Johor Bahru, Johor ",Burger King @Mart Kempas - Taman Cempaka,3.6,(62),Operating
Johor,Pagoh,"Address: Paradigm Mall, 4F-33, Jalan Mewah Ria 4/1, Taman Bukit Mewah, 81200 Johor Bahru, Johor ",Burger King @ Paradigm Mall JB,4.0,(71),Operating
Johor,Pagoh,"Address: M1-06, Level 1, Johor Bahru City Square, 106, 1, Bandar Johor Bahru, 80000 Johor Bahru, Johor ",Burger King JB City Square,3.2,(171),Operating
Johor,Pagoh,"Address: PETRONAS Station Persiaran Indah, PTD 163834, Jalan Indah 15/2, Taman Bukit Indah, 81200 Johor Bahru, Johor Darul Ta'zim ",Burger King Persiaran Indah,3.3,(148),Operating
Johor,Pagoh,"Address: L2-59 & L2-60, Level 2, Toppen Shopping Centre, Jln Harmonium, Taman Desa Tebrau, 81100 Johor Bahru, Johor ",Burger King @ Toppen Shopping Centre,3.6,(98),Operating
Johor,Pagoh,"Address: KM135, KAWASAN REHAT & RAWAT (R&R), PAGOH ARAH SELATAN, 5, North-South Expy, 84600 Pagoh, Johor ",Ramly Halal Kiosk @ R&R Pagoh Arah Selatan,3.7,(494),Operating
Johor,Pagoh,"Address: 306, 3, Pusat Perdagangan Kota Tinggi, 81900 Kota Tinggi, Johor ",Burger King Kota Tinggi,3.8,(24),Operating
Johor,Pagoh,"Address: 3, Jalan Ros, Kampung Abdullah, 85000 Segamat, Johor Darul Ta'zim ",Burger King Segamat,3.6,(106),Operating
Johor,Pagoh,"Address: Lot G1, Tropika Welcome Centre, 1, Jalan Setia Tropika, 81200 Johor Bahru, Johor ",Burger King Setia Tropika Drive-Thru,4.0,(692),Operating
Johor,Pagoh,"Address: Lot LG09 (LG), AEON Tmn Universiti Store & Shopping Centre, No 4, Jalan Pendidikan, Tmn Universiti, 81300 Skudai, Johor Darul Ta'zim ",Burger King Aeon Tmn Universiti,3.8,(52),Operating
Johor,Pagoh,"Address: L2-018, Sutera Mall, 1, Jalan Sutera Tanjung 8/4, Taman Sutera Utama, 81300 Skudai, Johor ",Burger King (Sutera Mall),3.8,(81),Operating
Johor,Pagoh,"Address: 1, Jalan Tanjung Puteri, Tanjung Puteri, 80300 Johor Bahru, Johor Darul Ta'zim ",Burger King,3.1,(125),Operating
Johor,Pagoh,"Address: G14 Ground Floor, Medini Lifestyle Mall, 79000 Iskandar Puteri, Johor ",Burger King Medini Mall,3.1,(184),Operating
Johor,Pagoh,"Address: G-L, 06, Pusat Komersial Sunway Marketplace, Persiaran Medini 5, Sunway, 79250 Iskandar Puteri, Johor ",Burger King Sunway Big Box,3.3,(130),Operating
Johor,Pagoh,"Address: Tiang, 3, Kampung Sebasu, Paya Redan, 84600 Pagoh, Johor ",Burger Taq,4.7,(26),Operating
Johor,Pagoh,"Address: Kampung Baharu, 84000 Muar, Johor ",BK Burgers,,,No status
Johor,Pagoh,"Address: 7, Jln Jaya 1/5A, 84300 Pagoh, Johor Darul Ta'zim ",BurgerBruh,4.3,(4),Operating
Johor,Ledang,"Address: No.53, Jalan Kluang Perdana l, Taman Kluang Perdana, 86000 Kluang, Johor ",Burger King Kluang Perdana,3.9,(195),Operating
Johor,Ledang,"Address: 306, 3, Pusat Perdagangan Kota Tinggi, 81900 Kota Tinggi, Johor ",Burger King Kota Tinggi,3.8,(24),Operating
Johor,Ledang,"Address: Caltex R&R, Jalan R&R Skudai, Senai, 81400 Johor Bahru, Johor ",Burger King Caltex R&R Skudai,4.3,(96),Operating
Johor,Ledang,"Address: Plot 10 Kawasan R&R Plus, Skudai Arah Utara, 83100 Johor Bahru, Johor ",Burger King R&R Skudai,4.0,(670),Operating
Johor,Ledang,"Address: 81200, JB Bound, Lot 49987 Mukim Senai, Pontian - Skudai Hwy, 81300 Johor Bahru, Johor ",Burger King Pontian-Skudai Highway,4.1,"(1,555)",Operating
Johor,Ledang,"Address: 9HXP+8H, Kampung Tiram Duku Kiri, 81560 Gelang Patah, Johor Darul Ta'zim ",Burger King R&R Gelang Patah U,3.5,(89),Operating
Johor,Ledang,"Address: Premium Outlets, Stall Nos. 15, 16, 17 & Store No. 4, Johor Premium Outlets, Jalan, Indahpura, 81000 Kulai, Johor Darul Ta'zim ",Burger King,4.1,(446),Operating
Johor,Ledang,"Address: 2, Jalan Pendekar 16, Taman Ungku Tun Aminah, 81300 Skudai, Johor Darul Ta'zim ",Burger King Tasek Central,4.7,(121),Operating
Johor,Ledang,"Address: 21, Jalan Camar 1/3, Taman Perling, 81200 Johor Bahru, Johor Darul Ta'zim ",Burger King Taman Perling,4.3,(156),Operating
Johor,Ledang,"Address: Lot FF17- FF18, First Floor, Passenger Terminal Building Senai International Airport, 81250, Johor Darul Ta'zim ",Burger King Senai Airport,3.7,(111),Operating
Johor,Ledang,"Address: Lot G-21, Ground Floor, The Commune Mall, Pusat Komersial Indah, 291, Jalan Kiambang 10, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",Burger King,4.1,(25),Operating
Johor,Ledang,"Address: Lot G56 (Ground Floor), Aeon Mall Kulaijaya PTD 106273, Persiaran Indahpura Utama, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",Burger King Aeon Kulaijaya,3.9,(164),Operating
Johor,Ledang,"Address: G14 Ground Floor, Medini Lifestyle Mall, 79000 Iskandar Puteri, Johor ",Burger King Medini Mall,3.1,(184),Operating
Johor,Ledang,"Address: Restaurant 1, HS(D) 360166, PTD 174172, Mukim Plentong, Jalan Suria 1, Bandar Seri Alam, 81750 Johor Bahru, 81750 Johor Bahru, Johor ",Burger King Seri Alam,4.0,"(1,208)",Operating
Johor,Ledang,"Address: No. 5 & 6 (Ground Floor, First Floor & Second Floor) Lorong Abadi, Jalan Teo Kang Sui, Pusat Perniagaan Juta, Pontian District, Johor ",Burger King Juta Pontian,4.2,(67),Operating
Johor,Ledang,"Address: PETRONAS Station Persiaran Indah, PTD 163834, Jalan Indah 15/2, Taman Bukit Indah, 81200 Johor Bahru, Johor Darul Ta'zim ",Burger King Persiaran Indah,3.3,(148),Operating
Johor,Ledang,"Address: Lot No. AT02, Pasaraya Komuniti, @MART KEMPAS, Lot 10, Jln Persiaran Tanjung, Taman Cempaka, 81200 Johor Bahru, Johor ",Burger King @Mart Kempas - Taman Cempaka,3.6,(62),Operating
Johor,Ledang,"Address: PT 2308, HS(D) 2991, Jalan Bukit Pasir, Bandar Penggaram, Batu Pahat, Johor Darul Takzim, 83000 Batu Pahat, Johor ",Burger King Batu Pahat,4.0,"(1,250)",Operating
Johor,Ledang,"Address: M1-06, Level 1, Johor Bahru City Square, 106, 1, Bandar Johor Bahru, 80000 Johor Bahru, Johor ",Burger King JB City Square,3.2,(171),Operating
Johor,Ledang,"Address: Lot LG09 (LG), AEON Tmn Universiti Store & Shopping Centre, No 4, Jalan Pendidikan, Tmn Universiti, 81300 Skudai, Johor Darul Ta'zim ",Burger King Aeon Tmn Universiti,3.8,(52),Operating
Johor,Ledang,"Address: L2-59 & L2-60, Level 2, Toppen Shopping Centre, Jln Harmonium, Taman Desa Tebrau, 81100 Johor Bahru, Johor ",Burger King @ Toppen Shopping Centre,3.6,(98),Operating
Johor,Ledang,"Address: Paradigm Mall, 4F-33, Jalan Mewah Ria 4/1, Taman Bukit Mewah, 81200 Johor Bahru, Johor ",Burger King @ Paradigm Mall JB,4.0,(71),Operating
Johor,Ledang,"Address: L2-018, Sutera Mall, 1, Jalan Sutera Tanjung 8/4, Taman Sutera Utama, 81300 Skudai, Johor ",Burger King (Sutera Mall),3.8,(81),Operating
Johor,Ledang,"Address: 1, Jalan Tanjung Puteri, Tanjung Puteri, 80300 Johor Bahru, Johor Darul Ta'zim ",Burger King,3.1,(125),Operating
Johor,Ledang,"Address: G-L, 06, Pusat Komersial Sunway Marketplace, Persiaran Medini 5, Sunway, 79250 Iskandar Puteri, Johor ",Burger King Sunway Big Box,3.3,(130),Operating
Johor,Ledang,"Address: 3, Jalan Ros, Kampung Abdullah, 85000 Segamat, Johor Darul Ta'zim ",Burger King Segamat,3.6,(106),Operating
Johor,Ledang,"Address: Lot G1, Tropika Welcome Centre, 1, Jalan Setia Tropika, 81200 Johor Bahru, Johor ",Burger King Setia Tropika Drive-Thru,4.0,(692),Operating
Johor,Bakri,"Address: Caltex R&R, Jalan R&R Skudai, Senai, 81400 Johor Bahru, Johor ",Burger King Caltex R&R Skudai,4.3,(96),Operating
Johor,Bakri,"Address: Plot 10 Kawasan R&R Plus, Skudai Arah Utara, 83100 Johor Bahru, Johor ",Burger King R&R Skudai,4.0,(670),Operating
Johor,Bakri,"Address: 21, Jalan Camar 1/3, Taman Perling, 81200 Johor Bahru, Johor Darul Ta'zim ",Burger King Taman Perling,4.3,(156),Operating
Johor,Bakri,"Address: Premium Outlets, Stall Nos. 15, 16, 17 & Store No. 4, Johor Premium Outlets, Jalan, Indahpura, 81000 Kulai, Johor Darul Ta'zim ",Burger King,4.1,(446),Operating
Johor,Bakri,"Address: 81200, JB Bound, Lot 49987 Mukim Senai, Pontian - Skudai Hwy, 81300 Johor Bahru, Johor ",Burger King Pontian-Skudai Highway,4.1,"(1,555)",Operating
Johor,Bakri,"Address: 2, Jalan Pendekar 16, Taman Ungku Tun Aminah, 81300 Skudai, Johor Darul Ta'zim ",Burger King Tasek Central,4.7,(121),Operating
Johor,Bakri,"Address: M1-06, Level 1, Johor Bahru City Square, 106, 1, Bandar Johor Bahru, 80000 Johor Bahru, Johor ",Burger King JB City Square,3.2,(171),Operating
Johor,Bakri,"Address: Paradigm Mall, 4F-33, Jalan Mewah Ria 4/1, Taman Bukit Mewah, 81200 Johor Bahru, Johor ",Burger King @ Paradigm Mall JB,4.0,(71),Operating
Johor,Bakri,"Address: No. 5 & 6 (Ground Floor, First Floor & Second Floor) Lorong Abadi, Jalan Teo Kang Sui, Pusat Perniagaan Juta, Pontian District, Johor ",Burger King Juta Pontian,4.2,(67),Operating
Johor,Bakri,"Address: PT 2308, HS(D) 2991, Jalan Bukit Pasir, Bandar Penggaram, Batu Pahat, Johor Darul Takzim, 83000 Batu Pahat, Johor ",Burger King Batu Pahat,4.0,"(1,250)",Operating
Johor,Bakri,"Address: G14 Ground Floor, Medini Lifestyle Mall, 79000 Iskandar Puteri, Johor ",Burger King Medini Mall,3.1,(184),Operating
Johor,Bakri,"Address: Lot G56 (Ground Floor), Aeon Mall Kulaijaya PTD 106273, Persiaran Indahpura Utama, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",Burger King Aeon Kulaijaya,3.9,(164),Operating
Johor,Bakri,"Address: Lot FF17- FF18, First Floor, Passenger Terminal Building Senai International Airport, 81250, Johor Darul Ta'zim ",Burger King Senai Airport,3.7,(111),Operating
Johor,Bakri,"Address: 306, 3, Pusat Perdagangan Kota Tinggi, 81900 Kota Tinggi, Johor ",Burger King Kota Tinggi,3.8,(24),Operating
Johor,Bakri,"Address: Lot G-21, Ground Floor, The Commune Mall, Pusat Komersial Indah, 291, Jalan Kiambang 10, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",Burger King,4.1,(25),Operating
Johor,Bakri,"Address: PETRONAS Station Persiaran Indah, PTD 163834, Jalan Indah 15/2, Taman Bukit Indah, 81200 Johor Bahru, Johor Darul Ta'zim ",Burger King Persiaran Indah,3.3,(148),Operating
Johor,Bakri,"Address: 9HXP+8H, Kampung Tiram Duku Kiri, 81560 Gelang Patah, Johor Darul Ta'zim ",Burger King R&R Gelang Patah U,3.5,(89),Operating
Johor,Bakri,"Address: 1, Jalan Tanjung Puteri, Tanjung Puteri, 80300 Johor Bahru, Johor Darul Ta'zim ",Burger King,3.1,(125),Operating
Johor,Bakri,"Address: L2-018, Sutera Mall, 1, Jalan Sutera Tanjung 8/4, Taman Sutera Utama, 81300 Skudai, Johor ",Burger King (Sutera Mall),3.8,(81),Operating
Johor,Bakri,"Address: G-L, 06, Pusat Komersial Sunway Marketplace, Persiaran Medini 5, Sunway, 79250 Iskandar Puteri, Johor ",Burger King Sunway Big Box,3.3,(130),Operating
Johor,Bakri,"Address: L2-59 & L2-60, Level 2, Toppen Shopping Centre, Jln Harmonium, Taman Desa Tebrau, 81100 Johor Bahru, Johor ",Burger King @ Toppen Shopping Centre,3.6,(98),Operating
Johor,Bakri,"Address: 3, Jalan Ros, Kampung Abdullah, 85000 Segamat, Johor Darul Ta'zim ",Burger King Segamat,3.6,(106),Operating
Johor,Bakri,"Address: Restaurant 1, HS(D) 360166, PTD 174172, Mukim Plentong, Jalan Suria 1, Bandar Seri Alam, 81750 Johor Bahru, 81750 Johor Bahru, Johor ",Burger King Seri Alam,4.0,"(1,208)",Operating
Johor,Bakri,"Address: J Boutique Hotel, 264 - 11, Jalan Bakri, Taman Kenanga, 84000 Muar, Johor ",K Burger Muar,3.9,(8),Temporarily Closed
Johor,Bakri,"Address: Lot G1, Tropika Welcome Centre, 1, Jalan Setia Tropika, 81200 Johor Bahru, Johor ",Burger King Setia Tropika Drive-Thru,4.0,(692),Operating
Johor,Bakri,"Address: Lot LG09 (LG), AEON Tmn Universiti Store & Shopping Centre, No 4, Jalan Pendidikan, Tmn Universiti, 81300 Skudai, Johor Darul Ta'zim ",Burger King Aeon Tmn Universiti,3.8,(52),Operating
